bib number,age,gender,split time (s),final time (s)
26616,30,M,8868,23645
18152,33,M,9527,23648
26254,69,M,10162,23648
22929,48,W,9566,23648
24455,59,M,9208,23650
14116,60,M,10061,23650
36943,44,W,9718,23651
28553,52,M,9161,23652
30515,29,W,9942,23652
26078,24,M,9912,23653
19525,26,M,8511,23653
14216,63,M,10187,23653
34626,49,W,11720,23655
44195,62,W,9528,23656
32288,32,W,9548,23657
49166,26,W,8409,23657
12176,40,W,10011,23658
11381,36,W,9773,23661
45542,37,W,9219,23668
43191,51,W,9800,23668
43258,38,W,9601,23669
25104,55,W,9324,23674
11280,26,W,8922,23675
33354,39,M,8413,23676
15574,26,M,8908,23679
23229,39,M,9137,23679
35776,39,M,8506,23682
10384,48,W,10119,23682
49087,27,M,9396,23683
35343,53,W,10142,23684
48087,60,M,8860,23684
19954,48,M,8658,23685
25112,43,M,9188,23687
12220,66,W,10196,23687
22407,44,M,8691,23688
19290,41,W,9373,23691
31404,45,W,9225,23691
27239,44,M,10729,23695
47979,43,M,9302,23697
10211,75,M,8703,23700
16199,37,W,9426,23702
40458,75,W,11430,23703
15332,53,M,9895,23707
23468,51,M,9693,23710
25718,36,M,8125,23715
44897,40,W,10001,23717
33504,55,W,9673,23718
23096,40,M,9727,23719
35267,38,W,10214,23719
28791,58,M,9309,23720
13106,47,W,9900,23721
37921,55,M,10262,23721
13592,31,M,8510,23723
38374,17,M,10297,23728
32277,58,W,9859,23728
14161,35,M,9456,23729
38762,20,W,9761,23729
18255,68,W,10591,23731
47189,29,M,9618,23732
43113,38,W,9320,23732
13253,51,W,9473,23733
28666,68,M,9773,23734
33116,30,W,8391,23737
20092,31,W,9682,23742
31804,45,M,10670,23742
37699,44,W,9886,23744
46266,44,W,10276,23745
34537,36,M,10023,23745
48737,39,M,8993,23746
32239,26,M,8117,23747
28400,38,W,10094,23749
28954,32,M,10707,23752
39513,49,M,9702,23753
41376,38,W,10157,23754
20757,40,M,8925,23755
26078,46,W,9343,23757
49384,69,M,9388,23758
46566,41,M,9948,23758
15335,58,M,10873,23759
32616,39,M,9133,23761
23244,49,W,8606,23762
20087,29,M,9196,23764
21347,37,W,9360,23766
22449,39,W,9771,23766
15308,42,M,9443,23768
11815,36,W,9731,23769
46978,57,W,10652,23769
36338,29,W,9412,23769
29165,61,M,10367,23771
30566,62,M,9329,23773
12195,41,W,9647,23774
14635,43,W,9742,23775
38266,62,W,10607,23775
41695,57,M,9971,23777
25447,50,M,10054,23778
14195,42,W,9147,23778
48867,68,M,10197,23780
42632,30,M,8396,23780
39560,24,M,9701,23780
45981,38,M,9338,23781
10075,27,W,9951,23784
12760,18,M,10075,23784
12293,49,W,9364,23785
13268,37,W,10309,23788
35652,41,W,9713,23789
47639,62,W,10559,23789
34242,45,W,10144,23790
33266,39,W,10159,23791
39649,27,W,10894,23792
29668,42,M,9949,23792
10019,40,W,8889,23794
48467,60,M,10315,23794
43416,53,M,9928,23795
26855,32,W,10328,23796
34367,57,W,10218,23797
42352,37,M,9213,23797
14301,50,M,9479,23799
38649,53,W,10795,23801
10709,40,W,9343,23801
39219,39,M,9330,23804
35721,48,W,10351,23806
36636,50,W,10121,23807
25957,34,M,9469,23808
44264,25,W,9956,23809
41937,32,W,9729,23810
41499,58,M,11448,23814
44962,60,W,9888,23815
27892,42,W,9369,23816
40678,25,W,8577,23819
45685,27,M,9159,23819
44758,69,M,9928,23819
17715,44,M,9713,23819
32550,39,M,9086,23821
14962,32,W,9872,23822
38388,62,M,9606,23822
16399,31,W,9478,23823
21994,53,M,9005,23823
11325,40,W,9422,23823
37407,33,M,8695,23824
30794,43,W,9471,23828
28632,45,W,10449,23828
12431,47,M,11124,23830
10610,62,W,10721,23830
47584,29,W,9787,23831
41489,43,W,9773,23831
32781,50,M,10909,23831
45298,31,M,9939,23833
24411,35,W,9468,23834
20523,48,W,9795,23835
13286,48,M,9335,23836
45017,37,W,9923,23839
48425,47,M,10090,23842
35420,42,W,9588,23844
24526,38,W,10274,23846
35880,42,W,8020,23847
47895,50,M,10072,23848
23734,51,W,9674,23848
30327,27,M,9754,23849
34086,29,W,8097,23850
49385,52,M,10606,23850
17464,59,M,9592,23851
42943,43,M,10913,23853
26095,56,M,10023,23856
18810,35,W,9909,23857
18907,28,W,9255,23857
10873,41,W,9753,23858
45495,29,M,10244,23859
25515,39,W,9804,23859
43942,43,M,8681,23861
48647,26,W,9482,23861
29147,56,M,10247,23866
24572,40,W,10232,23867
33585,74,M,9854,23868
36749,40,W,9895,23870
28069,45,W,9736,23872
14454,48,M,9703,23874
21163,58,W,9931,23875
22557,46,M,9747,23875
14885,39,W,9378,23876
14162,42,W,9763,23880
23369,38,M,9715,23881
24648,48,M,9875,23882
26006,43,W,9674,23882
36605,35,W,10357,23884
15525,33,M,10326,23885
47910,39,W,9517,23889
33744,42,W,10032,23890
36324,51,M,9726,23891
35821,26,M,9363,23893
24460,62,M,9939,23895
40168,37,M,8130,23895
34644,50,W,9804,23897
20068,30,M,8994,23897
15968,38,M,10072,23897
38181,50,W,9401,23900
17652,62,M,10109,23902
40404,65,M,10777,23904
29533,35,M,9510,23904
46887,41,M,10168,23906
30075,25,M,7971,23909
23711,62,M,10046,23910
39543,59,M,10187,23911
23434,42,M,8410,23911
45747,59,M,10855,23911
40616,56,W,10506,23914
32850,52,W,8215,23914
28448,29,M,9544,23915
21013,50,W,10778,23917
22497,47,M,9908,23918
49576,59,M,11328,23918
17306,39,W,9564,23922
19538,57,W,10129,23924
22961,66,M,9280,23925
21047,38,M,9729,23925
35272,25,W,9782,23925
37484,45,W,10593,23926
25511,35,M,8995,23926
15138,37,M,9675,23928
47586,46,W,10546,23929
31400,71,W,9950,23932
34233,33,M,8883,23937
37418,33,W,10020,23943
42607,67,W,10809,23945
25115,51,M,9885,23945
17966,44,M,8789,23949
30379,32,W,9979,23949
29703,31,W,10037,23949
15944,49,W,10501,23951
37958,45,W,9923,23952
35606,46,M,8715,23952
38797,40,W,10485,23953
49009,57,M,10783,23953
33735,47,W,10149,23954
48034,31,W,10100,23954
45916,59,W,10239,23956
38073,51,W,10403,23956
44130,34,M,8848,23957
29289,48,W,9731,23958
27052,35,M,9340,23960
12425,51,W,10797,23963
40914,43,W,9152,23964
40727,64,M,10068,23965
46569,39,M,9448,23966
10406,34,M,10919,23966
14613,61,M,9647,23970
38610,50,M,9704,23973
23632,25,W,8905,23974
25140,33,W,9843,23977
38978,38,M,10389,23979
41197,18,W,9879,23987
26825,28,W,9850,23987
32048,22,W,9057,23988
12374,39,W,10028,23991
44938,46,M,8937,23998
18029,47,M,10708,23999
15779,49,W,9760,24001
25945,58,M,9304,24002
29191,43,W,9876,24002
26188,49,W,9328,24003
26106,56,M,11260,24003
18538,42,W,10643,24004
16261,30,W,8239,24005
45803,49,W,9832,24006
21534,57,M,9866,24006
26057,50,M,8569,24009
34719,36,M,9352,24011
42908,38,W,10001,24016
38707,38,W,10136,24016
17745,40,W,9133,24017
43129,38,W,9900,24018
35535,43,W,9969,24018
11574,64,M,10407,24023
33722,46,W,11201,24030
49457,41,W,9864,24032
31783,51,M,10218,24035
18722,29,M,9044,24036
45734,49,W,10402,24036
35776,24,W,10002,24037
40783,26,W,8983,24037
48459,40,M,9412,24037
10953,51,W,10337,24037
39575,40,W,10649,24039
17095,59,M,11012,24039
15410,61,W,10609,24039
27655,38,W,9086,24039
33598,74,M,10118,24041
26305,25,W,9734,24043
49940,38,W,10339,24045
24075,34,W,11493,24045
20929,49,W,10029,24045
26567,33,W,9974,24048
32355,31,M,10194,24048
14110,28,W,10188,24048
36677,62,W,9274,24050
28545,64,M,10293,24050
46731,34,W,10308,24052
31394,50,W,10420,24052
23498,45,W,9794,24052
44735,33,W,10162,24053
34612,33,W,9936,24059
39862,49,W,10559,24059
19494,40,W,9497,24059
31264,52,W,10184,24065
28655,41,W,10599,24066
15774,58,M,10910,24066
34290,49,W,9807,24068
10837,61,W,9910,24070
19687,30,W,8802,24070
48231,22,W,9467,24075
18805,34,M,9972,24076
33902,58,M,9238,24078
33374,38,W,9656,24079
25544,47,W,10557,24079
28453,48,W,10370,24082
48407,31,W,9153,24096
47877,74,M,9583,24098
33093,67,M,9155,24100
21128,44,W,10049,24100
22416,46,W,9712,24102
41668,29,W,9641,24103
34763,35,M,9044,24103
44850,37,W,10192,24103
30539,55,M,11296,24111
46637,63,W,9740,24111
18151,24,W,10470,24114
37808,49,M,9999,24115
15534,30,M,9485,24117
32454,63,M,10317,24117
40517,36,W,11268,24118
31711,60,M,10353,24120
39655,29,M,9478,24121
10300,46,W,9484,24122
43667,41,M,10050,24125
46229,40,W,9855,24126
22612,53,M,9278,24128
36855,33,W,10134,24129
36517,51,W,9979,24129
39668,32,W,9276,24132
26468,56,W,10042,24137
25075,39,W,9623,24137
22661,53,M,10002,24137
48059,61,M,10610,24137
11354,49,W,10470,24138
20163,59,M,9440,24141
31844,36,W,10359,24141
29495,55,M,9736,24144
43603,53,W,9779,24144
15007,48,M,9529,24146
49825,26,W,10253,24147
25698,58,W,9283,24158
30183,59,M,10365,24162
21045,65,M,9748,24169
28664,31,W,9468,24171
21736,34,M,9544,24172
47192,39,W,9783,24174
37307,57,M,9549,24174
14342,42,M,9411,24180
14398,32,W,10125,24180
22903,53,M,10994,24182
38695,80,M,10018,24183
30681,33,W,8391,24185
11425,61,M,9962,24186
38185,39,W,10172,24186
44170,47,M,10497,24188
17165,37,M,10395,24191
29174,50,M,10017,24192
21266,41,M,9562,24192
32707,53,W,10032,24193
30962,32,W,9457,24202
25469,44,W,8775,24207
29834,37,W,9509,24207
20367,23,W,9189,24207
26044,37,M,9916,24208
39116,31,W,8786,24209
34847,39,M,8269,24209
12442,29,M,10908,24211
49284,29,M,8741,24212
41985,26,W,9397,24213
47911,36,M,9869,24213
48225,59,W,9484,24223
29208,32,M,8842,24223
27021,53,M,10170,24223
14260,42,M,9918,24224
27979,35,M,9922,24224
46738,62,W,10660,24230
31053,35,W,9914,24230
38329,25,M,10815,24231
32253,28,W,9854,24234
47455,45,M,9647,24235
17827,54,W,10171,24235
24969,37,W,10559,24235
22962,57,W,10236,24238
22186,62,M,9823,24242
37484,38,W,9012,24243
19635,59,M,9521,24243
27071,32,W,10623,24244
12864,29,W,9672,24247
17188,34,W,9775,24252
35564,59,M,9654,24255
23991,30,W,9250,24255
34751,40,W,9895,24257
19150,35,W,9510,24261
20838,42,M,9825,24262
46492,22,M,9361,24264
21382,50,W,9658,24265
46171,26,M,9578,24265
11257,54,W,9682,24265
44811,46,M,8645,24266
22112,35,M,10040,24268
13910,52,W,8901,24270
19553,50,W,9524,24270
39171,40,W,11107,24275
33678,52,W,10521,24275
42931,49,W,10458,24276
18333,34,M,9730,24276
17731,56,M,9332,24278
44225,62,M,8624,24278
39857,32,W,10488,24280
28311,65,M,9853,24282
27405,19,W,11360,24282
13814,75,M,9971,24283
27034,33,W,10861,24285
23345,61,M,10005,24287
41557,69,M,10395,24288
10562,21,W,10459,24289
44044,34,M,8896,24290
23315,42,M,9818,24291
11433,46,M,10174,24292
29533,54,M,9695,24295
40519,52,M,10468,24296
41187,60,M,9863,24296
37399,56,W,10247,24299
49306,42,M,10371,24301
42297,46,W,10203,24301
28835,31,W,9888,24301
46388,50,W,8691,24305
33839,50,W,10268,24306
42243,49,W,9645,24307
44812,78,M,10487,24307
22622,29,W,10222,24308
11113,40,W,10666,24310
10047,36,W,10551,24310
18854,31,M,10220,24310
33474,31,M,8962,24311
21758,47,M,9619,24311
10388,52,M,9994,24313
32609,40,W,10573,24314
16080,50,W,10249,24315
18059,30,W,10167,24315
10565,67,W,11251,24316
17341,48,W,10131,24316
10461,49,M,10944,24316
44369,28,W,8370,24317
34154,60,W,10684,24321
19452,62,M,10284,24322
38506,39,W,9665,24322
15216,32,W,9055,24322
10406,29,M,9740,24323
45480,19,W,9235,24323
33961,43,W,10186,24324
36138,68,W,9624,24325
19511,49,W,10970,24325
35553,23,W,9179,24326
46320,34,W,10208,24330
47482,66,W,10495,24330
23445,46,M,10066,24330
46392,34,W,9972,24335
44348,48,W,9127,24337
21393,32,W,10465,24339
33496,48,W,9352,24341
14290,44,W,10693,24343
13314,47,W,10298,24343
32357,46,M,10330,24347
39266,40,M,9997,24347
37907,38,W,9377,24348
45313,67,M,10159,24350
14296,43,W,10795,24351
28237,61,W,9828,24353
22265,34,W,8667,24354
40023,42,M,9499,24357
35886,45,W,9569,24357
19077,38,M,10201,24358
27543,41,M,9260,24359
36398,31,W,9070,24363
26070,36,M,11578,24365
29671,35,W,9903,24366
46452,46,M,10769,24367
34097,39,M,9235,24369
35684,39,W,10106,24372
49609,27,W,10322,24374
43384,59,W,10745,24376
34446,54,M,8624,24376
37222,30,W,10133,24376
15716,27,M,8962,24376
24087,56,M,9566,24378
37223,39,W,10962,24378
19753,44,M,9330,24378
16655,51,M,9393,24379
14251,31,M,9899,24382
30041,58,W,10800,24387
49495,32,W,10744,24388
47674,40,W,10256,24389
15892,60,W,10094,24391
17513,32,W,9084,24392
46952,31,W,9977,24392
43098,57,M,9008,24395
10231,54,M,9987,24396
10821,67,M,9474,24397
47155,51,W,9759,24398
46863,40,M,9801,24401
26247,63,M,9766,24404
27088,45,M,9576,24409
41066,29,M,10860,24409
13328,37,W,9951,24409
23598,59,M,10013,24409
36640,30,W,9485,24410
43383,49,W,10477,24413
25101,44,M,11588,24413
20743,25,W,9784,24413
19030,40,W,10290,24413
20597,29,W,10006,24414
35456,31,W,9888,24415
39506,30,W,10001,24416
34637,40,W,9044,24417
28778,59,M,9933,24419
30017,74,M,9031,24422
29383,33,M,9864,24425
30614,56,M,10332,24431
12634,57,W,10840,24441
22856,51,W,9484,24443
44957,72,M,10230,24444
21878,38,M,10309,24446
24107,48,W,10913,24446
20993,60,M,11368,24446
16005,54,M,11007,24448
41280,24,M,7950,24450
32708,51,M,9388,24451
32033,30,W,10147,24459
43748,51,W,10100,24461
23479,32,M,10009,24464
14274,29,W,10317,24464
11428,48,W,10289,24464
39896,50,W,11059,24465
29468,47,W,10134,24468
15524,53,W,10877,24469
30122,41,W,9370,24469
20072,34,W,10569,24470
34209,48,M,10911,24470
35894,36,W,10327,24471
22814,44,M,9843,24475
39417,59,M,10081,24475
17267,26,M,9595,24476
36628,25,W,9747,24479
12654,33,W,9323,24479
47494,31,M,10012,24480
24485,53,W,9948,24480
10056,51,M,9932,24482
43712,33,W,9720,24483
13296,31,M,9850,24484
41068,61,M,9564,24486
46973,43,W,10420,24486
14278,60,M,10440,24487
26872,39,W,10233,24490
29709,57,M,9660,24490
46042,38,W,9387,24493
46242,53,M,10939,24493
31442,25,W,10178,24495
27146,66,M,11204,24495
10239,55,M,10263,24495
18713,35,W,10167,24496
43419,49,M,10431,24496
10794,36,W,11015,24497
42212,36,W,10565,24498
33095,50,W,10587,24499
41911,44,M,10571,24499
19255,59,W,11128,24500
14507,31,M,9758,24502
31351,37,W,10402,24502
11734,21,W,9188,24504
35073,48,M,9895,24505
11018,39,W,9986,24508
17335,36,M,10111,24508
29371,36,W,10542,24510
48257,34,W,9365,24512
32779,45,M,10529,24515
22475,28,M,8971,24516
45352,54,M,9472,24517
39993,45,W,10314,24518
31233,50,W,8964,24521
39197,49,W,9251,24525
19886,45,W,10854,24526
40794,53,W,10727,24527
47053,21,M,10205,24530
10351,48,M,9595,24532
46994,60,M,9442,24532
32307,44,W,9689,24533
11415,80,M,9689,24537
25419,36,W,10134,24538
46620,66,M,10863,24540
12884,40,W,9646,24540
36573,64,M,9714,24540
13214,22,W,9215,24542
24151,53,M,9647,24543
34064,45,W,9654,24543
21973,66,W,11190,24543
36660,50,W,10139,24546
35390,57,M,9612,24547
46014,30,M,9614,24547
40888,81,M,9735,24550
11657,37,W,10132,24550
47613,55,W,10555,24551
16019,50,M,9930,24552
31782,52,M,9780,24554
15006,37,W,9866,24558
16739,43,W,9972,24560
20491,48,W,10739,24568
31162,63,W,11558,24571
30699,50,M,9525,24571
15893,43,W,9956,24571
21072,26,M,9014,24577
29684,39,W,10854,24578
36539,44,W,10735,24587
43939,42,W,10440,24588
36052,28,W,10384,24589
26016,25,W,9575,24589
17266,49,M,9692,24593
23077,32,W,10194,24595
25010,25,M,11015,24595
48430,31,M,9654,24596
27449,41,W,9314,24596
43443,51,M,11083,24599
41692,65,W,9499,24599
44245,37,W,10458,24600
22851,45,M,10430,24601
10562,53,W,10517,24603
41384,44,W,10514,24604
22702,25,W,9970,24608
11227,52,W,10335,24609
25658,57,M,9941,24611
34750,49,M,9534,24611
30587,39,M,10102,24612
12245,47,W,11080,24615
11189,54,W,9658,24616
41250,27,W,9974,24618
25354,42,W,10017,24619
18881,34,W,10514,24621
16311,49,W,11535,24621
37590,46,W,9990,24624
42967,62,M,10200,24626
46684,42,M,9758,24627
11269,27,W,9625,24630
14347,67,W,10588,24634
17889,57,M,10062,24635
22815,28,M,9472,24635
43888,38,W,10399,24637
22084,56,W,10650,24638
45311,42,M,9839,24639
29817,35,M,10184,24639
46802,33,M,10075,24640
48636,23,W,10676,24641
31236,70,M,10486,24644
40791,40,M,10641,24651
36744,32,W,9870,24653
12474,53,M,9814,24654
38619,63,W,9633,24654
19135,46,W,10930,24655
12684,41,M,9688,24659
22433,61,W,10615,24664
45521,33,M,9855,24665
37471,20,W,10124,24666
45677,37,M,9648,24671
29988,65,W,10507,24671
20939,38,W,9868,24672
33259,38,W,9766,24672
47425,52,M,10186,24673
11104,56,M,9653,24673
43540,26,M,11152,24674
40931,35,M,7094,24674
29471,52,W,10227,24677
19449,34,M,9805,24677
29414,41,M,9994,24678
43033,26,W,10158,24681
17058,38,W,8468,24685
28204,41,M,10085,24686
28163,36,W,10045,24687
15546,47,W,10757,24688
21443,31,M,9751,24689
31874,31,M,10503,24690
49489,18,W,10297,24691
31089,32,M,9698,24693
20093,30,W,9835,24694
21473,43,M,10190,24694
35274,29,W,9484,24698
27801,38,W,9021,24700
12630,26,W,9620,24700
19914,50,W,9993,24701
25357,41,M,10698,24705
22037,36,M,8898,24710
18183,44,W,10148,24711
23848,47,W,11236,24712
18432,27,W,9873,24713
10051,50,W,10296,24714
22190,34,M,8798,24714
25633,26,W,9498,24718
42566,40,M,9941,24720
11401,21,W,10032,24720
14966,23,M,9936,24722
31072,41,W,9822,24722
26922,39,W,9603,24722
39841,49,W,9927,24723
45656,25,M,10020,24725
38829,29,W,9382,24725
43611,59,M,9915,24728
48486,36,M,9158,24729
40763,41,W,10891,24730
22477,44,W,9837,24731
25879,65,M,10484,24731
20498,39,M,9377,24735
16123,42,M,9869,24736
43607,57,M,9425,24737
40743,63,W,11000,24739
32917,39,W,10134,24739
27741,36,W,10064,24748
37250,49,W,10374,24755
12589,30,W,10318,24756
12845,53,M,9970,24758
46112,54,W,9624,24759
25163,38,M,9928,24759
19667,35,W,11604,24763
28661,43,M,9689,24769
27180,39,M,11217,24770
43171,27,M,10614,24771
38941,31,W,10011,24773
41226,35,W,10587,24774
15958,19,W,10840,24774
39464,34,M,10287,24775
36128,32,W,12049,24776
32185,36,M,10278,24777
22731,40,M,9896,24779
24544,39,W,10825,24780
41828,37,W,9785,24783
29400,29,W,9596,24791
31912,24,W,10608,24792
41241,52,W,10306,24794
17537,28,M,9779,24794
34491,25,M,9912,24795
25756,34,M,9408,24800
19209,51,M,9221,24801
44981,64,M,9396,24802
20196,47,M,10839,24805
29764,24,W,10573,24809
16028,36,W,10213,24810
29842,30,W,10339,24810
10168,39,M,9924,24815
41228,46,M,10896,24815
10536,43,W,10819,24815
48917,38,M,9578,24816
10549,51,W,11139,24820
32018,41,W,9367,24822
43341,43,W,11475,24823
16017,47,W,9901,24825
34608,23,W,10247,24827
46360,50,M,9834,24828
40864,42,M,9897,24829
14198,38,W,10219,24829
35166,33,W,9980,24831
16124,52,W,10309,24832
34212,44,M,9969,24835
29211,44,M,9316,24835
10039,63,M,10325,24835
41503,37,M,8018,24836
38957,64,W,10969,24837
44996,28,M,9235,24837
24679,48,M,9846,24838
22283,31,M,9725,24840
12995,39,M,10332,24840
35125,30,W,10486,24845
31288,28,M,9646,24845
43629,26,M,9832,24848
48977,40,W,9978,24849
46828,32,M,9370,24850
42045,49,W,10561,24850
42265,25,M,9857,24851
36475,44,M,8666,24853
17254,57,M,10158,24853
12426,64,M,10133,24854
24610,45,M,9974,24854
23386,38,W,11017,24855
11632,40,W,10173,24857
40750,48,W,10617,24857
43698,41,W,10174,24858
28507,35,W,10182,24859
34576,31,M,10170,24860
11704,45,M,9906,24863
12836,30,W,9686,24864
17305,40,W,9017,24868
15606,66,M,11342,24869
15182,45,M,9225,24872
34764,48,M,10608,24873
47509,38,W,9959,24880
44500,42,M,9521,24880
10816,61,M,10435,24882
29264,34,M,10755,24888
11685,60,M,12092,24891
13481,69,M,10195,24894
43312,44,W,10319,24894
18642,46,W,12526,24894
45467,31,W,9784,24894
33067,53,W,10265,24894
31372,29,W,10591,24895
20496,26,W,10704,24901
27049,23,W,10202,24905
37290,28,W,10577,24905
40346,34,W,11078,24905
41614,27,W,10520,24908
26845,39,M,10470,24910
16347,63,M,8399,24913
44307,43,M,7732,24914
42029,59,M,9727,24919
48167,47,W,9424,24921
42253,36,W,10290,24921
39964,41,M,10527,24921
25931,37,M,9962,24925
47858,57,W,10384,24925
46773,47,W,10492,24926
49898,51,W,9886,24927
15481,61,M,10016,24928
47323,48,M,9652,24928
13976,82,W,10106,24931
45000,45,W,10568,24934
12011,35,W,10153,24939
40203,59,W,10925,24940
39566,46,M,11482,24943
21677,58,M,10058,24945
32962,39,W,10367,24948
19369,58,M,10784,24952
17530,37,W,10080,24952
13059,71,M,11252,24952
40413,49,W,10482,24953
21494,48,M,11487,24953
40970,33,W,10601,24956
10251,41,W,10830,24956
28169,49,W,10616,24959
11684,62,M,9809,24959
47826,51,W,10492,24959
27563,53,W,10094,24959
21652,38,M,11447,24962
36085,37,M,12438,24964
15377,47,W,11517,24965
35643,27,M,11433,24970
28789,51,M,10222,24971
10179,54,M,10321,24973
15002,41,W,9915,24977
45918,41,W,10897,24978
31879,28,W,9219,24985
22465,34,M,9773,24993
30370,46,W,10085,24994
34637,52,W,11249,24998
28499,29,W,8931,25002
